대상물 구분명(참고),대상물명,주소(지번),주소(도로명),주용도명,아파트여부,연면적(㎡),세대수,스프링클러,제연설비,물분무등,관할서,사용승인일,터널여부,등급대상,지상층수,지하층수,자체점검여부
[동별] 제일빌딩,제일빌딩,서울특별시 강남구 개포동 1237-18,서울특별시 강남구 논현로18길 11,근린생활시설,N,1185.38,0.0,Y,N,N,강남소방서,20070110.0,N,3급대상,6,1,Y
[개황] 메디시스빌딩 구)리얼피엠,메디시스빌딩 구)리얼피엠,서울특별시 강남구 개포동 655-4,서울특별시 강남구 개포로 265,근린생활시설,N,4568.85,0.0,Y,N,N,강남소방서,20070118.0,N,2급대상,5,2,Y
[동별] 메디시스빌딩 구)리얼피엠,리얼피엠,서울특별시 강남구 개포동 655-4,서울특별시 강남구 개포로 265,근린생활시설,N,4568.85,0.0,Y,N,N,강남소방서,20070118.0,N,2급대상,5,2,Y
[개황] 아이뜰어린이집,아이뜰어린이집,서울특별시 강남구 개포동 1204-7,서울특별시 강남구 개포로22길 39-11,노유자시설,N,594.4,0.0,N,N,N,강남소방서,20070409.0,N,3급대상,4,1,Y
[동별] 아이뜰어린이집,아이뜰어린이집,서울특별시 강남구 개포동 1204-7,서울특별시 강남구 개포로22길 39-11,노유자시설,N,594.4,0.0,N,N,N,강남소방서,20070409.0,N,3급대상,4,1,Y
[개황] 정진빌딩,정진빌딩,서울특별시 강남구 개포동 1240-5,서울특별시 강남구 개포로15길 3-4,근린생활시설,N,641.03,0.0,N,N,N,강남소방서,19900611.0,N,3급대상,4,1,Y
[동별] 정진빌딩,정진빌딩,서울특별시 강남구 개포동 1240-5,서울특별시 강남구 개포로15길 3-4,근린생활시설,N,641.03,0.0,N,N,N,강남소방서,19900611.0,N,3급대상,4,1,Y
[개황] 이화트론빌딩,이화트론빌딩,서울특별시 강남구 개포동 1212-6,서울특별시 강남구 개포로 256,근린생활시설,N,1553.81,0.0,N,N,N,강남소방서,20080312.0,N,2급대상,6,1,Y
[동별] 이화트론빌딩,영화기업(주) 건물,서울특별시 강남구 개포동 1212-6,서울특별시 강남구 개포로 256,근린생활시설,N,1553.81,0.0,N,N,N,강남소방서,20080312.0,N,2급대상,6,1,Y
[개황] 동우빌딩,동우빌딩,서울특별시 강남구 개포동 1217-4,서울특별시 강남구 개포로 238,근린생활시설,N,2616.6,0.0,N,N,N,강남소방서,20080404.0,N,2급대상,6,1,Y
[동별] 동우빌딩,동우빌딩,서울특별시 강남구 개포동 1217-4,서울특별시 강남구 개포로 238,근린생활시설,N,2616.6,0.0,N,N,N,강남소방서,20080404.0,N,2급대상,6,1,Y
[개황] 정산빌딩,정산빌딩,서울특별시 강남구 개포동 1183-4,서울특별시 강남구 개포로22길 98,근린생활시설,N,875.58,0.0,N,N,N,강남소방서,19900906.0,N,3급대상,4,1,Y
[동별] 정산빌딩,정산빌딩(구.황인하씨 건물),서울특별시 강남구 개포동 1183-4,서울특별시 강남구 개포로22길 98,근린생활시설,N,875.58,0.0,N,N,N,강남소방서,19900905.0,N,3급대상,4,1,Y
[개황] 개포빌딩,개포빌딩,서울특별시 강남구 개포동 1187-3,서울특별시 강남구 논현로10길 18,근린생활시설,N,692.35,0.0,N,N,N,강남소방서,20081007.0,N,3급대상,4,1,Y
[동별] 개포빌딩,개포빌딩,서울특별시 강남구 개포동 1187-3,서울특별시 강남구 논현로10길 18,근린생활시설,N,692.35,0.0,N,N,N,강남소방서,20081007.0,N,3급대상,4,1,Y
[개황] 강희경 건물,강희경 건물,서울특별시 강남구 개포동 1231-24,서울특별시 강남구 개포로 222,근린생활시설,N,948.86,0.0,N,N,N,강남소방서,20081024.0,N,3급대상,5,1,Y
[동별] 강희경 건물,강희경 건물,서울특별시 강남구 개포동 1231-24,서울특별시 강남구 개포로 222,근린생활시설,N,948.86,0.0,N,N,N,강남소방서,20081024.0,N,3급대상,5,1,Y
[개황] JS빌딩,JS빌딩,서울특별시 강남구 개포동 158-12,서울특별시 강남구 선릉로 26,복합건축물,N,2003.69,0.0,Y,N,N,강남소방서,20081024.0,N,2급대상,8,3,Y
[동별] JS빌딩,JS빌딩,서울특별시 강남구 개포동 158-12,서울특별시 강남구 선릉로 26,복합건축물,N,2003.69,0.0,Y,N,N,강남소방서,20081024.0,N,2급대상,8,3,Y
[개황] 청암빌딩,청암빌딩,서울특별시 강남구 개포동 1193-3,서울특별시 강남구 논현로12길 8,근린생활시설,N,683.79,0.0,N,N,N,강남소방서,20081114.0,N,3급대상,4,1,Y
[동별] 청암빌딩,손종여 건물,서울특별시 강남구 개포동 1193-3,서울특별시 강남구 논현로12길 8,근린생활시설,N,683.79,0.0,N,N,N,강남소방서,20081114.0,N,3급대상,4,1,Y
[개황] 강남구장애인문화복지관,강남구장애인문화복지관,서울특별시 강남구 개포동 12-10,서울특별시 강남구 개포로 605,노유자시설,N,2382.91,0.0,Y,N,Y,강남소방서,20081130.0,N,2급대상,4,3,Y
[동별] 강남구장애인문화복지관,강남구 장애인 문화복지시설,서울특별시 강남구 개포동 12-10,서울특별시 강남구 개포로 605,노유자시설,N,2382.91,0.0,Y,N,Y,강남소방서,20081130.0,N,2급대상,4,3,Y
[개황] 대청역 공영주차장,대청역 공영주차장,서울특별시 강남구 개포동 13-2,서울특별시 강남구 개포로 623-1,항공기및자동차관련시설,N,3262.7,0.0,N,N,Y,강남소방서,20091014.0,N,2급대상,3,0,Y
[동별] 대청역 공영주차장,대청역 공영주차장,서울특별시 강남구 개포동 13-2,서울특별시 강남구 개포로 623-1,항공기및자동차관련시설,N,3262.7,0.0,N,N,Y,강남소방서,20091014.0,N,2급대상,3,0,Y
[개황] 개포2동주민센터,개포2동주민센터,서울특별시 강남구 개포동 182,서울특별시 강남구 개포로 511,업무시설,N,2790.85,0.0,Y,N,N,강남소방서,20091024.0,N,2급대상,4,3,Y
[동별] 개포2동주민센터,개포2문화센터,서울특별시 강남구 개포동 182,서울특별시 강남구 개포로 511,업무시설,N,2790.85,0.0,Y,N,N,강남소방서,20091024.0,N,2급대상,4,3,Y
[개황] 럭키하우스,럭키하우스,서울특별시 강남구 개포동 1236-8,서울특별시 강남구 논현로18길 10-18,근린생활시설,N,778.5,0.0,N,N,N,강남소방서,20110211.0,N,3급대상,6,0,Y
[동별] 럭키하우스,럭키하우스,서울특별시 강남구 개포동 1236-8,서울특별시 강남구 논현로18길 10-18,근린생활시설,N,778.5,0.0,N,N,N,강남소방서,20110211.0,N,3급대상,6,0,Y
[개황] 일영빌딩,일영빌딩,서울특별시 강남구 개포동 158,서울특별시 강남구 선릉로 28,근린생활시설,N,1367.63,0.0,Y,N,N,강남소방서,20120106.0,N,3급대상,8,2,Y
[동별] 일영빌딩,일영빌딩(송병일 건물),서울특별시 강남구 개포동 158,서울특별시 강남구 선릉로 28,근린생활시설,N,1367.63,0.0,Y,N,N,강남소방서,20120106.0,N,3급대상,8,2,Y
[개황] 친환경식품유통센터,친환경식품유통센터,서울특별시 강남구 개포동 1197-2,서울특별시 강남구 논현로10길 29,복합건축물,N,12684.59,,Y,Y,N,강남소방서,20120615.0,N,2급대상,5,3,Y
[동별] 친환경식품유통센터,친환경식품유통센터,서울특별시 강남구 개포동 1197-2,서울특별시 강남구 논현로10길 29,복합건축물,N,12684.59,,Y,Y,N,강남소방서,20120615.0,N,2급대상,5,3,Y
[개황] 세영빌딩,세영빌딩,서울특별시 강남구 개포동 1187-4,서울특별시 강남구 논현로10길 20,근린생활시설,N,839.75,0.0,Y,N,N,강남소방서,20120621.0,N,3급대상,6,1,Y
[동별] 세영빌딩,세영빌딩,서울특별시 강남구 개포동 1187-4,서울특별시 강남구 논현로10길 20,근린생활시설,N,839.75,0.0,Y,N,N,강남소방서,19940930.0,N,3급대상,6,1,Y
[개황] 한울안빌리지(원불교서울교구),한울안빌리지(원불교서울교구),서울특별시 강남구 개포동 1163-4,서울특별시 강남구 논현로 10,종교시설,N,1102.75,0.0,Y,N,N,강남소방서,20130307.0,N,2급대상,7,1,Y
[동별] 한울안빌리지(원불교서울교구),원불교서울교구,서울특별시 강남구 개포동 1163-4,서울특별시 강남구 논현로 10,종교시설,N,1102.75,0.0,Y,N,N,강남소방서,20130307.0,N,2급대상,7,1,Y
[개황] 장원빌라(2개동),장원빌라(2개동),서울특별시 강남구 개포동 1219-3,서울특별시 강남구 개포로22길 36,공동주택,Y,1296.37,20.0,N,N,N,강남소방서,20130614.0,N,3급대상,6,0,Y
[동별] 장원빌라(2개동),장원 101동,서울특별시 강남구 개포동 1219-3,서울특별시 강남구 개포로22길 36,공동주택,Y,640.2,10.0,N,N,N,강남소방서,20130614.0,N,3급대상,6,0,Y
[동별] 장원빌라(2개동),장원 102동,서울특별시 강남구 개포동 1219-3,서울특별시 강남구 개포로22길 36,공동주택,Y,656.17,10.0,N,N,N,강남소방서,20130614.0,N,3급대상,6,0,Y
[개황] 화남하우스,화남하우스,서울특별시 강남구 개포동 1193-2,서울특별시 강남구 논현로12길 6,근린생활시설,N,667.78,0.0,N,N,N,강남소방서,20131025.0,N,3급대상,5,1,Y
[동별] 화남하우스,화남하우스,서울특별시 강남구 개포동 1193-2,서울특별시 강남구 논현로12길 6,근린생활시설,N,667.78,0.0,N,N,N,강남소방서,20131025.0,N,3급대상,5,1,Y
[개황] 까사델리아,까사델리아,서울특별시 강남구 개포동 1203-2,서울특별시 강남구 개포로22길 39-6,복합건축물,N,939.1,,N,N,N,강남소방서,20140418.0,N,3급대상,4,1,Y
[동별] 까사델리아,송제혁 외1인 건물,서울특별시 강남구 개포동 1203-2,서울특별시 강남구 개포로22길 39-6,복합건축물,N,939.1,,N,N,N,강남소방서,20140418.0,N,3급대상,4,1,Y
[개황] 초원교회 교육관,초원교회 교육관,서울특별시 강남구 개포동 1222-7,서울특별시 강남구 논현로16길 14-11,복합건축물,N,1367.42,0.0,N,N,N,강남소방서,20140519.0,N,2급대상,6,2,Y
[동별] 초원교회 교육관,초원교회 건물,서울특별시 강남구 개포동 1222-7,서울특별시 강남구 논현로16길 14-11,복합건축물,N,1367.42,0.0,N,N,N,강남소방서,20140519.0,N,2급대상,6,2,Y
[개황] 개포동아우디서비스센터,개포동아우디서비스센터,서울특별시 강남구 개포동 1237,서울특별시 강남구 논현로18길 9,항공기및자동차관련시설,N,9609.52,0.0,Y,Y,N,강남소방서,20160106.0,N,2급대상,6,3,Y
[동별] 개포동아우디서비스센터,개포동 Audi 서비스센터 주건축물 제1동,서울특별시 강남구 개포동 1237,서울특별시 강남구 논현로18길 9,항공기및자동차관련시설,N,9609.52,0.0,Y,Y,N,강남소방서,20160106.0,N,2급대상,6,3,Y
[개황] 개포동1229-16건물,개포동1229-16건물,서울특별시 강남구 개포동 1229-16,서울특별시 강남구 논현로20길 4-36,근린생활시설,N,744.22,0.0,N,N,N,강남소방서,20230809.0,N,3급대상,5,1,Y
[동별] 개포동1229-16건물,개포동 1229-16건물,서울특별시 강남구 개포동 1229-16,서울특별시 강남구 논현로20길 4-36,근린생활시설,N,744.22,0.0,N,N,N,강남소방서,20230809.0,N,3급대상,5,1,Y
[개황] 김태완건물,김태완건물,서울특별시 강남구 개포동 166-1,서울특별시 강남구 선릉로10길 8,근린생활시설,N,920.75,0.0,N,N,N,강남소방서,19900908.0,N,3급대상,5,1,Y
[동별] 김태완건물,삼원 빌딩,서울특별시 강남구 개포동 166-1,서울특별시 강남구 선릉로10길 8,근린생활시설,N,920.75,0.0,N,N,N,강남소방서,19900908.0,N,3급대상,5,1,Y
[개황] 평안빌딩,평안빌딩,서울특별시 강남구 개포동 1192-3,서울특별시 강남구 논현로10길 8,근린생활시설,N,830.98,0.0,N,N,N,강남소방서,19901214.0,N,2급대상,6,1,Y
[동별] 평안빌딩,평안빌딩,서울특별시 강남구 개포동 1192-3,서울특별시 강남구 논현로10길 8,근린생활시설,N,830.98,0.0,N,N,N,강남소방서,19901214.0,N,2급대상,6,1,Y
[개황] HC건물,HC건물,서울특별시 강남구 개포동 1189-11,서울특별시 강남구 논현로6길 11,근린생활시설,N,708.63,0.0,N,N,N,강남소방서,20150820.0,N,3급대상,5,1,Y
[동별] HC건물,HC빌딩,서울특별시 강남구 개포동 1189-11,서울특별시 강남구 논현로6길 11,근린생활시설,N,708.63,0.0,N,N,N,강남소방서,20150820.0,N,3급대상,5,1,Y
[개황] 데님관광호텔,데님관광호텔,서울특별시 강남구 개포동 1229-14,서울특별시 강남구 논현로 66,숙박시설,N,7500.02,0.0,Y,Y,N,강남소방서,20141224.0,N,2급대상,8,4,Y
[동별] 데님관광호텔,데님관광호텔,서울특별시 강남구 개포동 1229-14,서울특별시 강남구 논현로 66,숙박시설,N,7500.02,0.0,Y,Y,N,강남소방서,20141224.0,N,2급대상,8,4,Y
[개황] 호텔컬리넌개포점,호텔컬리넌개포점,서울특별시 강남구 개포동 1229-8,서울특별시 강남구 논현로 74-1,숙박시설,N,1627.92,0.0,Y,N,N,강남소방서,20170523.0,N,2급대상,8,2,Y
[동별] 호텔컬리넌개포점,호텔컬리넌개포점,서울특별시 강남구 개포동 1229-8,서울특별시 강남구 논현로 74-1,숙박시설,N,1627.92,0.0,Y,N,N,강남소방서,20170523.0,N,2급대상,8,2,Y
[개황] 메트하임오피스텔,메트하임오피스텔,서울특별시 강남구 개포동 186-13,서울특별시 강남구 개포로 504,업무시설,N,10846.63,0.0,Y,Y,N,강남소방서,20181204.0,N,1급대상,17,6,Y
[동별] 메트하임오피스텔,메트하임,서울특별시 강남구 개포동 186-13,서울특별시 강남구 개포로 504,업무시설,N,10846.63,0.0,Y,Y,N,강남소방서,20181204.0,N,1급대상,17,6,Y
[개황] 동원어린이집,동원어린이집,서울특별시 강남구 개포동 1239-4,서울특별시 강남구 개포로15길 29,노유자시설,N,1358.81,0.0,Y,N,N,강남소방서,20161010.0,N,2급대상,5,1,Y
[동별] 동원어린이집,동원어린이집,서울특별시 강남구 개포동 1239-4,서울특별시 강남구 개포로15길 29,노유자시설,N,1358.81,0.0,Y,N,N,강남소방서,20161010.0,N,2급대상,5,1,Y
[개황] 소우주요양병원,소우주요양병원,서울특별시 강남구 개포동 1230-12,서울특별시 강남구 논현로16길 15,의료시설,N,885.33,0.0,Y,Y,N,강남소방서,20170317.0,N,2급대상,4,2,Y
[동별] 소우주요양병원,소우주요양병원,서울특별시 강남구 개포동 1230-12,서울특별시 강남구 논현로16길 15,의료시설,N,885.33,0.0,Y,Y,N,강남소방서,20170317.0,N,2급대상,4,2,Y
[개황] 노블리스 주 빌딩,노블리스 주 빌딩,서울특별시 강남구 개포동 1184-4,서울특별시 강남구 개포로22길 72,근린생활시설,N,2454.42,0.0,Y,N,N,강남소방서,20190328.0,N,2급대상,8,1,Y
[동별] 노블리스 주 빌딩,1,서울특별시 강남구 개포동 1184-4,서울특별시 강남구 개포로22길 72,복합건축물,N,2454.42,0.0,Y,N,N,강남소방서,20190530.0,N,2급대상,8,1,Y
[개황] 하우징허브럭스((주)이명건설건물),하우징허브럭스((주)이명건설건물),서울특별시 강남구 개포동 1229-10,서울특별시 강남구 논현로 72,업무시설,N,1723.14,0.0,N,N,N,강남소방서,20170228.0,N,2급대상,7,2,Y
[동별] 하우징허브럭스((주)이명건설건물),1,서울특별시 강남구 개포동 1229-10,서울특별시 강남구 논현로 72,업무시설,N,1723.14,0.0,N,N,N,강남소방서,20170228.0,N,2급대상,7,2,Y
[개황] 유성빌딩,유성빌딩,서울특별시 강남구 개포동 1169-3,서울특별시 강남구 논현로6길 10-10,근린생활시설,N,861.34,0.0,N,N,N,강남소방서,20050218.0,N,3급대상,5,1,Y
[동별] 유성빌딩,대표동,서울특별시 강남구 개포동 1169-3,서울특별시 강남구 논현로6길 10-10,근린생활시설,N,861.34,0.0,N,N,N,강남소방서,20050218.0,N,3급대상,5,1,Y
